#Summary : 
#Best fitness Pop 1;0.935665
#Best fitness Pop 2;0.935665
#Std deviation Pop 1;0.0706083
#Std deviation Pop 2;0.192501
#Sensitivity;0.896661
#Specificity;0.943576
#Accuracy;0.927007
#PPV;0.896661
#RMSE;0.253676
#RRSE;0.795789
#RAE;0.348908
#MSE;0.0643514
#ADM;0.880843
#MDM;0.00790024
#Size;1
#OverLearn;1

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 0 THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
1566363_at (6.79236 , 12.6999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
9; 0.881359; 0.595859; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
10; 0.889878; 0.59556; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
11; 0.889878; 0.602783; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
12; 0.889878; 0.608832; 0.944356; 0.8125; 0.859068; 0.733333;0.347575
13; 0.901434; 0.609335; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
14; 0.889878; 0.591018; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
15; 0.933991; 0.592398; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
16; 0.933991; 0.603273; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
17; 0.933991; 0.583801; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
18; 0.912965; 0.60643; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
19; 0.933991; 0.601859; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
20; 0.933991; 0.613716; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
21; 0.930245; 0.587826; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
22; 0.933991; 0.600037; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
23; 0.933991; 0.603976; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
24; 0.933991; 0.640461; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
25; 0.933991; 0.636231; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
26; 0.933991; 0.646649; 0.890302; 0.945312; 0.925884; 0.898876;0.255571
27; 0.933991; 0.640752; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
28; 0.933991; 0.633121; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
29; 0.934277; 0.638816; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
30; 0.935269; 0.650332; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
31; 0.935269; 0.647869; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
32; 0.935269; 0.661429; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
33; 0.935269; 0.641782; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
34; 0.935269; 0.618988; 0.896661; 0.942708; 0.926446; 0.895238;0.256883
35; 0.935269; 0.626239; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
36; 0.935269; 0.626768; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
37; 0.935269; 0.627291; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
38; 0.935301; 0.599095; 0.901431; 0.938368; 0.925323; 0.888715;0.259432
39; 0.935301; 0.581469; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
40; 0.935301; 0.599372; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
41; 0.935301; 0.577652; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
42; 0.935301; 0.564035; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
43; 0.935301; 0.580835; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
44; 0.935322; 0.584804; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
45; 0.935322; 0.581843; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
46; 0.935322; 0.56449; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
47; 0.935322; 0.568801; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
48; 0.935322; 0.578339; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
49; 0.935322; 0.594529; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
50; 0.935322; 0.581564; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
51; 0.935322; 0.604382; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
52; 0.935322; 0.576137; 0.901431; 0.938368; 0.925323; 0.888715;0.258469
