#Summary : 
#Best fitness Pop 1;0.935665
#Best fitness Pop 2;0.935665
#Std deviation Pop 1;0.0724176
#Std deviation Pop 2;0.185298
#Sensitivity;0.896661
#Specificity;0.943576
#Accuracy;0.927007
#PPV;0.896661
#RMSE;0.253676
#RRSE;0.795789
#RAE;0.348908
#MSE;0.0643514
#ADM;0.880843
#MDM;0.00790024
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;5
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
1566363_at (6.79236 , 12.6999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
49; 0.935293; 0.592334; 0.896661; 0.942708; 0.926446; 0.895238;0.255829
50; 0.935293; 0.585031; 0.901431; 0.938368; 0.925323; 0.888715;0.258943
51; 0.935293; 0.581863; 0.901431; 0.938368; 0.925323; 0.888715;0.258943
52; 0.935293; 0.600848; 0.901431; 0.938368; 0.925323; 0.888715;0.258943
53; 0.935293; 0.587932; 0.901431; 0.938368; 0.925323; 0.888715;0.258943
54; 0.935293; 0.585874; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
55; 0.935311; 0.564671; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
56; 0.935311; 0.598014; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
57; 0.935632; 0.617555; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
58; 0.935632; 0.619019; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
59; 0.935632; 0.622834; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
60; 0.935632; 0.613724; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
61; 0.935632; 0.628047; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
62; 0.935632; 0.646243; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
63; 0.935632; 0.664132; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
64; 0.935632; 0.646672; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
65; 0.935632; 0.665594; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
66; 0.935632; 0.695439; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
67; 0.935632; 0.680434; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
68; 0.935632; 0.675111; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
69; 0.935632; 0.670788; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
70; 0.935632; 0.672764; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
71; 0.935632; 0.680919; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
72; 0.935632; 0.672706; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
73; 0.935632; 0.692188; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
74; 0.935632; 0.663005; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
75; 0.935632; 0.665879; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
76; 0.935632; 0.662659; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
77; 0.935632; 0.662488; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
78; 0.935632; 0.698712; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
79; 0.935632; 0.681687; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
80; 0.935632; 0.679081; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
81; 0.935632; 0.683378; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
82; 0.935632; 0.71596; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
83; 0.935632; 0.734099; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
84; 0.935632; 0.717426; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
85; 0.935632; 0.722474; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
86; 0.935632; 0.733963; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
87; 0.935632; 0.721793; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
88; 0.935632; 0.730676; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
89; 0.935632; 0.720487; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
90; 0.935632; 0.724958; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
91; 0.935632; 0.710315; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
92; 0.935632; 0.68337; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
93; 0.935632; 0.68326; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
94; 0.935632; 0.70672; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
95; 0.935632; 0.681306; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
96; 0.935632; 0.689927; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
97; 0.935632; 0.706584; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
98; 0.935632; 0.70052; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
99; 0.935632; 0.691457; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
100; 0.935632; 0.707672; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
101; 0.935632; 0.68808; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
102; 0.935632; 0.68147; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
103; 0.935632; 0.69406; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
104; 0.935632; 0.684758; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
105; 0.935632; 0.674268; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
106; 0.935632; 0.695622; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
107; 0.935632; 0.699083; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
108; 0.935632; 0.688214; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
109; 0.935632; 0.682085; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
110; 0.935632; 0.700994; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
111; 0.935632; 0.688603; 0.896661; 0.943576; 0.927007; 0.896661;0.25516
112; 0.935632; 0.643681; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
113; 0.935632; 0.654289; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
114; 0.935632; 0.646925; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
115; 0.935632; 0.667495; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
116; 0.935656; 0.661216; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
117; 0.935665; 0.647683; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
118; 0.935665; 0.64392; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
119; 0.935665; 0.634982; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
120; 0.935665; 0.637925; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
121; 0.935665; 0.645078; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
122; 0.935665; 0.63812; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
123; 0.935665; 0.648407; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
124; 0.935665; 0.655058; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
125; 0.935665; 0.693848; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
126; 0.935665; 0.67539; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
127; 0.935665; 0.678137; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
128; 0.935665; 0.669564; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
129; 0.935665; 0.714926; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
130; 0.935665; 0.678814; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
131; 0.935665; 0.682987; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
132; 0.935665; 0.676645; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
133; 0.935665; 0.718363; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
134; 0.935665; 0.66596; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
135; 0.935665; 0.671407; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
136; 0.935665; 0.704499; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
137; 0.935665; 0.689014; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
138; 0.935665; 0.657362; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
139; 0.935665; 0.65314; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
140; 0.935665; 0.652492; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
141; 0.935665; 0.641672; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
142; 0.935665; 0.65342; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
143; 0.935665; 0.631599; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
144; 0.935665; 0.665611; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
145; 0.935665; 0.629658; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
146; 0.935665; 0.632127; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
147; 0.935665; 0.645342; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
148; 0.935665; 0.636254; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
149; 0.935665; 0.66162; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
150; 0.935665; 0.659247; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
151; 0.935665; 0.641652; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
152; 0.935665; 0.652024; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
153; 0.935665; 0.639777; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
154; 0.935665; 0.628041; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
155; 0.935665; 0.630079; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
156; 0.935665; 0.669123; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
157; 0.935665; 0.675021; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
158; 0.935665; 0.697691; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
159; 0.935665; 0.709204; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
160; 0.935665; 0.71895; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
161; 0.935665; 0.726348; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
162; 0.935665; 0.735168; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
163; 0.935665; 0.715605; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
164; 0.935665; 0.705559; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
165; 0.935665; 0.708655; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
166; 0.935665; 0.691114; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
167; 0.935665; 0.696371; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
168; 0.935665; 0.692502; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
169; 0.935665; 0.683046; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
170; 0.935665; 0.661891; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
171; 0.935665; 0.665987; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
172; 0.935665; 0.653656; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
173; 0.935665; 0.651625; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
174; 0.935665; 0.663963; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
175; 0.935665; 0.706668; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
176; 0.935665; 0.692585; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
177; 0.935665; 0.695925; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
178; 0.935665; 0.701909; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
179; 0.935665; 0.689551; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
180; 0.935665; 0.70504; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
181; 0.935665; 0.721301; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
182; 0.935665; 0.722287; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
183; 0.935665; 0.687132; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
184; 0.935665; 0.697455; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
185; 0.935665; 0.714678; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
186; 0.935665; 0.716829; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
187; 0.935665; 0.762569; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
188; 0.935665; 0.730309; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
189; 0.935665; 0.737166; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
190; 0.935665; 0.749202; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
191; 0.935665; 0.748117; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
192; 0.935665; 0.772627; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
193; 0.935665; 0.77568; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
194; 0.935665; 0.793979; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
195; 0.935665; 0.795262; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
196; 0.935665; 0.775902; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
197; 0.935665; 0.752478; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
198; 0.935665; 0.740414; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
199; 0.935665; 0.741766; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
200; 0.935665; 0.765874; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
