#Summary : 
#Best fitness Pop 1;0.824154
#Best fitness Pop 2;0.933153
#Std deviation Pop 1;0.0587754
#Std deviation Pop 2;0.174985
#Sensitivity;0.888712
#Specificity;0.945312
#Accuracy;0.925323
#PPV;0.898714
#RMSE;0.267671
#RRSE;1.17288
#RAE;0.756715
#MSE;0.0716476
#ADM;0.843453
#MDM;0.00151092
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;5
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF 210487_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
210487_at (3.83782 , 12.6606) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.57192; 0.39908; 0.608903; 0.96875; 0.841662; 0.914081;0.368391
2; 0.587939; 0.421195; 0.701113; 0.926215; 0.846715; 0.838403;0.361015
3; 0.654243; 0.405576; 0.922099; 0.731771; 0.798989; 0.652418;0.402331
4; 0.672564; 0.425019; 0.866455; 0.926215; 0.905109; 0.865079;0.356378
5; 0.669301; 0.434117; 0.866455; 0.926215; 0.905109; 0.865079;0.356378
6; 0.697794; 0.443606; 0.866455; 0.926215; 0.905109; 0.865079;0.356378
7; 0.705106; 0.428078; 0.866455; 0.932292; 0.90904; 0.874799;0.327045
8; 0.705106; 0.434686; 0.845787; 0.960069; 0.919708; 0.920415;0.323921
9; 0.71083; 0.4366; 0.871224; 0.954861; 0.925323; 0.913333;0.267461
10; 0.730074; 0.444857; 0.871224; 0.954861; 0.925323; 0.913333;0.267461
11; 0.730074; 0.446943; 0.871224; 0.954861; 0.925323; 0.913333;0.267461
12; 0.730074; 0.432917; 0.871224; 0.954861; 0.925323; 0.913333;0.267461
13; 0.734008; 0.442608; 0.952305; 0.90625; 0.922515; 0.847242;0.316963
14; 0.734008; 0.452065; 0.952305; 0.90625; 0.922515; 0.847242;0.316963
15; 0.737275; 0.440873; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
16; 0.740384; 0.455774; 0.926868; 0.960938; 0.948905; 0.928344;0.244303
17; 0.755956; 0.454214; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
18; 0.755956; 0.462759; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
19; 0.755956; 0.452481; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
20; 0.755956; 0.472246; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
21; 0.755956; 0.45397; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
22; 0.755956; 0.457492; 0.926868; 0.958333; 0.947221; 0.92393;0.243518
23; 0.755956; 0.463327; 0.926868; 0.966146; 0.952274; 0.937299;0.244268
24; 0.755956; 0.473256; 0.928458; 0.966146; 0.952836; 0.9374;0.243
25; 0.758494; 0.457861; 0.928458; 0.966146; 0.952836; 0.9374;0.243
26; 0.758862; 0.463637; 0.928458; 0.966146; 0.952836; 0.9374;0.243
27; 0.758862; 0.476189; 0.928458; 0.966146; 0.952836; 0.9374;0.243
28; 0.758862; 0.494903; 0.928458; 0.966146; 0.952836; 0.9374;0.242698
29; 0.758862; 0.507245; 0.928458; 0.966146; 0.952836; 0.9374;0.242698
30; 0.75946; 0.484907; 0.937997; 0.960938; 0.952836; 0.929134;0.240977
31; 0.759467; 0.512663; 0.937997; 0.960938; 0.952836; 0.929134;0.240977
32; 0.759467; 0.511252; 0.942766; 0.957465; 0.952274; 0.923676;0.248078
33; 0.76098; 0.477347; 0.942766; 0.959201; 0.953397; 0.926562;0.250846
34; 0.76098; 0.474623; 0.942766; 0.959201; 0.953397; 0.926562;0.250846
35; 0.761822; 0.478743; 0.942766; 0.960069; 0.953958; 0.928012;0.248065
36; 0.762208; 0.475456; 0.942766; 0.960069; 0.953958; 0.928012;0.248065
37; 0.762208; 0.477878; 0.942766; 0.960069; 0.953958; 0.928012;0.248065
38; 0.762208; 0.501404; 0.942766; 0.960069; 0.953958; 0.928012;0.248065
39; 0.762685; 0.49168; 0.945946; 0.959201; 0.95452; 0.926791;0.243036
40; 0.762685; 0.516593; 0.944356; 0.975694; 0.964627; 0.954984;0.228379
41; 0.762685; 0.51866; 0.944356; 0.975694; 0.964627; 0.954984;0.228379
42; 0.764786; 0.529671; 0.944356; 0.976562; 0.965188; 0.956522;0.225912
43; 0.765356; 0.565231; 0.944356; 0.976562; 0.965188; 0.956522;0.225912
44; 0.765346; 0.55553; 0.941176; 0.980035; 0.966311; 0.962602;0.221381
45; 0.765356; 0.569593; 0.941176; 0.980035; 0.966311; 0.962602;0.221381
46; 0.765374; 0.548292; 0.941176; 0.980035; 0.966311; 0.962602;0.221381
47; 0.765374; 0.554161; 0.942766; 0.979167; 0.966311; 0.961102;0.230296
48; 0.765616; 0.52925; 0.942766; 0.979167; 0.966311; 0.961102;0.230296
49; 0.766039; 0.511535; 0.942766; 0.977431; 0.965188; 0.957997;0.232457
50; 0.769052; 0.500697; 0.942766; 0.977431; 0.965188; 0.957997;0.232457
51; 0.769052; 0.488422; 0.939587; 0.980903; 0.966311; 0.964111;0.22463
52; 0.769052; 0.488867; 0.939587; 0.980903; 0.966311; 0.964111;0.22463
53; 0.769347; 0.489003; 0.939587; 0.980903; 0.966311; 0.964111;0.22463
54; 0.769386; 0.50133; 0.939587; 0.980903; 0.966311; 0.964111;0.22463
55; 0.769386; 0.480624; 0.939587; 0.980903; 0.966311; 0.964111;0.22463
56; 0.769386; 0.474882; 0.944356; 0.977431; 0.96575; 0.958064;0.233326
57; 0.769386; 0.474595; 0.944356; 0.977431; 0.96575; 0.958064;0.233326
58; 0.769386; 0.464046; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
59; 0.769602; 0.480236; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
60; 0.769602; 0.484052; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
61; 0.769602; 0.493639; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
62; 0.769602; 0.479627; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
63; 0.769669; 0.483637; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
64; 0.769669; 0.473665; 0.942766; 0.979167; 0.966311; 0.961102;0.23201
65; 0.769711; 0.480007; 0.939587; 0.981771; 0.966873; 0.965686;0.22454
66; 0.769711; 0.4808; 0.942766; 0.980035; 0.966873; 0.962662;0.231834
67; 0.775533; 0.498593; 0.942766; 0.980903; 0.967434; 0.964228;0.229758
68; 0.784005; 0.520977; 0.944356; 0.980903; 0.967996; 0.964286;0.232538
69; 0.784005; 0.492623; 0.944356; 0.980903; 0.967996; 0.964286;0.232538
70; 0.784005; 0.491014; 0.944356; 0.980903; 0.967996; 0.964286;0.232538
71; 0.784005; 0.49208; 0.944356; 0.980903; 0.967996; 0.964286;0.230363
72; 0.784005; 0.475944; 0.944356; 0.980903; 0.967996; 0.964286;0.230363
73; 0.784005; 0.490533; 0.944356; 0.980903; 0.967996; 0.964286;0.230363
74; 0.784005; 0.506085; 0.949126; 0.977431; 0.967434; 0.958266;0.234175
75; 0.784054; 0.505349; 0.949126; 0.977431; 0.967434; 0.958266;0.234175
76; 0.784381; 0.498487; 0.949126; 0.977431; 0.967434; 0.958266;0.231917
77; 0.784381; 0.509412; 0.949126; 0.977431; 0.967434; 0.958266;0.231917
78; 0.784431; 0.501111; 0.949126; 0.977431; 0.967434; 0.958266;0.231917
79; 0.787625; 0.506101; 0.957075; 0.950521; 0.952836; 0.913505;0.279009
80; 0.78774; 0.504056; 0.950715; 0.961806; 0.957889; 0.931464;0.274698
81; 0.789633; 0.476988; 0.950715; 0.922743; 0.932622; 0.870451;0.264094
82; 0.792984; 0.479096; 0.950715; 0.922743; 0.932622; 0.870451;0.264094
83; 0.794364; 0.487938; 0.950715; 0.926215; 0.934868; 0.875549;0.298884
84; 0.794364; 0.511052; 0.950715; 0.926215; 0.934868; 0.875549;0.298884
85; 0.794905; 0.501341; 0.950715; 0.927083; 0.93543; 0.876833;0.298262
86; 0.794905; 0.500461; 0.950715; 0.927083; 0.93543; 0.876833;0.298262
87; 0.795243; 0.49391; 0.950715; 0.927951; 0.935991; 0.87812;0.306442
88; 0.795392; 0.516113; 0.950715; 0.930556; 0.937675; 0.882006;0.296531
89; 0.795392; 0.506551; 0.950715; 0.930556; 0.937675; 0.882006;0.296531
90; 0.796579; 0.503973; 0.944356; 0.936632; 0.93936; 0.890555;0.248312
91; 0.796786; 0.506906; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
92; 0.798551; 0.532949; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
93; 0.798551; 0.525279; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
94; 0.798551; 0.549641; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
95; 0.798551; 0.548613; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
96; 0.798551; 0.552976; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
97; 0.798551; 0.541732; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
98; 0.798551; 0.533037; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
99; 0.798551; 0.539756; 0.942766; 0.940104; 0.941044; 0.89577;0.239552
100; 0.798551; 0.572957; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
101; 0.798551; 0.555392; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
102; 0.798556; 0.543798; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
103; 0.798556; 0.536304; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
104; 0.798556; 0.54236; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
105; 0.798556; 0.521247; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
106; 0.798556; 0.509245; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
107; 0.798556; 0.523925; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
108; 0.798556; 0.514548; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
109; 0.798556; 0.530177; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
110; 0.798556; 0.562172; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
111; 0.798556; 0.554115; 0.942766; 0.940104; 0.941044; 0.89577;0.239309
112; 0.798556; 0.577681; 0.955485; 0.928819; 0.938237; 0.879941;0.239599
113; 0.798892; 0.594319; 0.955485; 0.928819; 0.938237; 0.879941;0.239599
114; 0.798892; 0.558359; 0.955485; 0.928819; 0.938237; 0.879941;0.239579
115; 0.798892; 0.560938; 0.955485; 0.928819; 0.938237; 0.879941;0.239579
116; 0.806139; 0.545259; 0.90779; 0.894097; 0.898933; 0.823954;0.27674
117; 0.808532; 0.560592; 0.890302; 0.942708; 0.9242; 0.894569;0.267117
118; 0.817691; 0.49492; 0.891892; 0.942708; 0.924761; 0.894737;0.267335
119; 0.818258; 0.517251; 0.891892; 0.942708; 0.924761; 0.894737;0.267335
120; 0.818824; 0.510054; 0.91256; 0.936632; 0.92813; 0.887172;0.303844
121; 0.823173; 0.510654; 0.91256; 0.936632; 0.92813; 0.887172;0.303844
122; 0.823173; 0.522872; 0.91256; 0.936632; 0.92813; 0.887172;0.303844
123; 0.823173; 0.553336; 0.91256; 0.936632; 0.92813; 0.887172;0.303844
124; 0.823173; 0.536428; 0.91256; 0.936632; 0.92813; 0.887172;0.303844
125; 0.823173; 0.543522; 0.91256; 0.939236; 0.929815; 0.891304;0.304011
126; 0.824144; 0.542192; 0.91256; 0.939236; 0.929815; 0.891304;0.304011
127; 0.824144; 0.554973; 0.91256; 0.939236; 0.929815; 0.891304;0.304011
128; 0.824144; 0.569868; 0.91256; 0.939236; 0.929815; 0.891304;0.30353
129; 0.824144; 0.608973; 0.91256; 0.939236; 0.929815; 0.891304;0.30353
130; 0.824154; 0.588411; 0.91256; 0.939236; 0.929815; 0.891304;0.30353
131; 0.824154; 0.604817; 0.91256; 0.939236; 0.929815; 0.891304;0.30353
132; 0.933153; 0.599441; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
133; 0.933153; 0.580463; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
134; 0.933153; 0.563063; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
135; 0.933153; 0.57306; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
136; 0.933153; 0.585951; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
137; 0.933153; 0.584808; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
138; 0.933153; 0.606833; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
139; 0.933153; 0.609812; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
140; 0.933153; 0.608883; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
141; 0.933153; 0.598139; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
142; 0.933153; 0.619607; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
143; 0.933153; 0.612955; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
144; 0.933153; 0.614272; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
145; 0.933153; 0.610462; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
146; 0.933153; 0.59826; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
147; 0.933153; 0.598877; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
148; 0.933153; 0.593145; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
149; 0.933153; 0.59284; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
150; 0.933153; 0.60925; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
151; 0.933153; 0.590328; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
152; 0.933153; 0.590215; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
153; 0.933153; 0.604802; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
154; 0.933153; 0.62852; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
155; 0.933153; 0.613713; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
156; 0.933153; 0.630868; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
157; 0.933153; 0.617375; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
158; 0.933153; 0.602008; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
159; 0.933153; 0.609852; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
160; 0.933153; 0.591557; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
161; 0.933153; 0.59728; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
162; 0.933153; 0.583178; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
163; 0.933153; 0.598881; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
164; 0.933153; 0.595137; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
165; 0.933153; 0.579293; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
166; 0.933153; 0.549585; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
167; 0.933153; 0.56886; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
168; 0.933153; 0.581212; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
169; 0.933153; 0.600705; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
170; 0.933153; 0.583212; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
171; 0.933153; 0.614025; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
172; 0.933153; 0.626871; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
173; 0.933153; 0.581828; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
174; 0.933153; 0.579307; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
175; 0.933153; 0.595506; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
176; 0.933153; 0.584522; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
177; 0.933153; 0.596777; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
178; 0.933153; 0.599138; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
179; 0.933153; 0.583915; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
180; 0.933153; 0.552025; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
181; 0.933153; 0.553125; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
182; 0.933153; 0.543268; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
183; 0.933153; 0.525166; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
184; 0.933153; 0.565315; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
185; 0.933153; 0.58192; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
186; 0.933153; 0.541793; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
187; 0.933153; 0.571197; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
188; 0.933153; 0.57934; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
189; 0.933153; 0.573358; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
190; 0.933153; 0.571205; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
191; 0.933153; 0.583979; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
192; 0.933153; 0.565847; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
193; 0.933153; 0.563086; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
194; 0.933153; 0.539873; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
195; 0.933153; 0.56165; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
196; 0.933153; 0.560969; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
197; 0.933153; 0.556312; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
198; 0.933153; 0.545096; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
199; 0.933153; 0.543993; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
200; 0.933153; 0.532952; 0.888712; 0.945312; 0.925323; 0.898714;0.267671
