#Summary : 
#Best fitness Pop 1;0.925689
#Best fitness Pop 2;0.925689
#Std deviation Pop 1;0.0598531
#Std deviation Pop 2;0.178267
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.255997
#RRSE;1.26102
#RAE;0.808458
#MSE;0.0655344
#ADM;0.895796
#MDM;0.00499707
#Size;1
#OverLearn;0.7

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF 214761_at is MF 0 THEN  is MF 0
 IF  THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
214761_at (3.26921 , 5.89195) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
74; 0.903427; 0.87389; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
75; 0.903427; 0.868226; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
76; 0.903427; 0.880765; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
77; 0.903427; 0.887311; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
78; 0.903427; 0.892418; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
79; 0.903427; 0.884819; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
80; 0.903427; 0.892885; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
81; 0.903427; 0.895217; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
82; 0.903427; 0.888591; 0.823529; 0.930556; 0.892757; 0.866221;0.305482
83; 0.903427; 0.88768; 0.823529; 0.986111; 0.928692; 0.970037;0.259749
84; 0.903427; 0.889667; 0.823529; 0.986111; 0.928692; 0.970037;0.259749
85; 0.903427; 0.89724; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
86; 0.903427; 0.89287; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
87; 0.903427; 0.886363; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
88; 0.903427; 0.877369; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
89; 0.903427; 0.878234; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
90; 0.903427; 0.872577; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
91; 0.903427; 0.87798; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
92; 0.903427; 0.873035; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
93; 0.903427; 0.874911; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
94; 0.903427; 0.875601; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
95; 0.925452; 0.868251; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
96; 0.925452; 0.878395; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
97; 0.925452; 0.874005; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
98; 0.925452; 0.86916; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
99; 0.925452; 0.875848; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
100; 0.925452; 0.870218; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
101; 0.925452; 0.869956; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
102; 0.925452; 0.886091; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
103; 0.925452; 0.899506; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
104; 0.925452; 0.905413; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
105; 0.925452; 0.912422; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
106; 0.925452; 0.914931; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
107; 0.925452; 0.918054; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
108; 0.925452; 0.911088; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
109; 0.925452; 0.901554; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
110; 0.925452; 0.905216; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
111; 0.925452; 0.906496; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
112; 0.925452; 0.906379; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
113; 0.925452; 0.910691; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
114; 0.925452; 0.903974; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
115; 0.925452; 0.919474; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
116; 0.925452; 0.923118; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
117; 0.925452; 0.921209; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
118; 0.925452; 0.923293; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
119; 0.925452; 0.918365; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
120; 0.925452; 0.917256; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
121; 0.925452; 0.914052; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
122; 0.925452; 0.917862; 0.825119; 0.985243; 0.928692; 0.968284;0.259575
123; 0.925655; 0.920525; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
124; 0.925655; 0.917596; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
125; 0.925655; 0.915344; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
126; 0.925655; 0.918133; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
127; 0.925655; 0.917221; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
128; 0.925655; 0.920059; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
129; 0.925655; 0.922421; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
130; 0.925655; 0.915185; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
131; 0.925655; 0.9106; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
132; 0.925655; 0.903614; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
133; 0.925655; 0.896773; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
134; 0.925655; 0.890399; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
135; 0.925655; 0.886631; 0.82194; 0.988715; 0.929815; 0.975472;0.257518
136; 0.925689; 0.882395; 0.82194; 0.988715; 0.929815; 0.975472;0.255997
