#Summary : 
#Best fitness Pop 1;0.925681
#Best fitness Pop 2;0.925681
#Std deviation Pop 1;0.0480715
#Std deviation Pop 2;0.178311
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.256371
#RRSE;1.11271
#RAE;0.630687
#MSE;0.0657261
#ADM;0.896731
#MDM;0.00528255
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 0
 IF  THEN  is MF 1
 IF 214761_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.3401 , 5.82106) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
174; 0.925681; 0.849282; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
175; 0.925681; 0.859455; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
176; 0.925681; 0.867909; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
177; 0.925681; 0.868677; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
178; 0.925681; 0.883782; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
179; 0.925681; 0.886125; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
180; 0.925681; 0.892696; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
181; 0.925681; 0.899768; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
182; 0.925681; 0.898577; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
183; 0.925681; 0.903629; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
184; 0.925681; 0.905521; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
185; 0.925681; 0.908994; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
186; 0.925681; 0.904899; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
187; 0.925681; 0.902635; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
188; 0.925681; 0.898197; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
189; 0.925681; 0.891513; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
190; 0.925681; 0.902443; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
191; 0.925681; 0.899355; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
192; 0.925681; 0.902794; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
193; 0.925681; 0.908661; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
194; 0.925681; 0.907446; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
195; 0.925681; 0.900572; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
196; 0.925681; 0.897743; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
197; 0.925681; 0.909232; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
198; 0.925681; 0.915826; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
199; 0.925681; 0.909589; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
200; 0.925681; 0.912655; 0.82194; 0.988715; 0.929815; 0.975472;0.256371


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.628335; 0.526776; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
2; 0.737491; 0.52339; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
3; 0.737491; 0.541246; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
4; 0.819537; 0.540925; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
5; 0.819537; 0.550168; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
6; 0.765597; 0.53607; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
