#Summary : 
#Best fitness Pop 1;0.899301
#Best fitness Pop 2;0.899301
#Std deviation Pop 1;0.107564
#Std deviation Pop 2;0.176642
#Sensitivity;0.899841
#Specificity;0.84809
#Accuracy;0.866367
#PPV;0.763833
#RMSE;0.336633
#RRSE;0.923977
#RAE;0.44501
#MSE;0.113322
#ADM;0.846084
#MDM;0.00777403
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;3
#Number of var per rule;5
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF 203787_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
203787_at (7.94821 , 9.36289) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
105; 0.899301; 0.874643; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
106; 0.899301; 0.875687; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
107; 0.899301; 0.886386; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
108; 0.899301; 0.874066; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
109; 0.899301; 0.870147; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
110; 0.899301; 0.863816; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
111; 0.899301; 0.869122; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
112; 0.899301; 0.863087; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
113; 0.899301; 0.873576; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
114; 0.899301; 0.872366; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
115; 0.899301; 0.876874; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
116; 0.899301; 0.875265; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
117; 0.899301; 0.877819; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
118; 0.899301; 0.87849; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
119; 0.899301; 0.882435; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
120; 0.899301; 0.871467; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
121; 0.899301; 0.870417; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
122; 0.899301; 0.876678; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
123; 0.899301; 0.874519; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
124; 0.899301; 0.875641; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
125; 0.899301; 0.872603; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
126; 0.899301; 0.861607; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
127; 0.899301; 0.863238; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
128; 0.899301; 0.859007; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
129; 0.899301; 0.845165; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
130; 0.899301; 0.833462; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
131; 0.899301; 0.835653; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
132; 0.899301; 0.835543; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
133; 0.899301; 0.823917; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
134; 0.899301; 0.819081; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
135; 0.899301; 0.822141; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
136; 0.899301; 0.82001; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
137; 0.899301; 0.821933; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
138; 0.899301; 0.8176; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
139; 0.899301; 0.831821; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
140; 0.899301; 0.830708; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
141; 0.899301; 0.810902; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
142; 0.899301; 0.810485; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
143; 0.899301; 0.794563; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
144; 0.899301; 0.797012; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
145; 0.899301; 0.802298; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
146; 0.899301; 0.79146; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
147; 0.899301; 0.808046; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
148; 0.899301; 0.801296; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
149; 0.899301; 0.790008; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
150; 0.899301; 0.764924; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
151; 0.899301; 0.765467; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
152; 0.899301; 0.76334; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
153; 0.899301; 0.785928; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
154; 0.899301; 0.797536; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
155; 0.899301; 0.805603; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
156; 0.899301; 0.788837; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
157; 0.899301; 0.793541; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
158; 0.899301; 0.799034; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
159; 0.899301; 0.805186; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
160; 0.899301; 0.809784; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
161; 0.899301; 0.801358; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
162; 0.899301; 0.82393; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
163; 0.899301; 0.817956; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
164; 0.899301; 0.809913; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
165; 0.899301; 0.821397; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
166; 0.899301; 0.815868; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
167; 0.899301; 0.819197; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
168; 0.899301; 0.807254; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
169; 0.899301; 0.819886; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
170; 0.899301; 0.820197; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
171; 0.899301; 0.83716; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
172; 0.899301; 0.830062; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
173; 0.899301; 0.827639; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
174; 0.899301; 0.812061; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
175; 0.899301; 0.812145; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
176; 0.899301; 0.805392; 0.899841; 0.84809; 0.866367; 0.763833;0.336633
