#Summary : 
#Best fitness Pop 1;0.932122
#Best fitness Pop 2;0.932122
#Std deviation Pop 1;0.246757
#Std deviation Pop 2;0.205964
#Sensitivity;0.809221
#Specificity;0.993924
#Accuracy;0.928692
#PPV;0.986434
#RMSE;0.261851
#RRSE;0.663902
#RAE;0.230699
#MSE;0.0685657
#ADM;0.892639
#MDM;0.00500056
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.76541 , 6.52991) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
74; 0.932122; 0.628945; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
75; 0.932122; 0.618505; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
76; 0.932122; 0.650755; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
77; 0.932122; 0.615501; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
78; 0.932122; 0.631604; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
79; 0.932122; 0.629673; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
80; 0.932122; 0.659686; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
81; 0.932122; 0.658333; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
82; 0.932122; 0.648723; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
83; 0.932122; 0.688249; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
84; 0.932122; 0.690371; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
85; 0.932122; 0.715762; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
86; 0.932122; 0.713628; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
87; 0.932122; 0.710895; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
88; 0.932122; 0.706186; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
89; 0.932122; 0.710647; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
90; 0.932122; 0.732197; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
91; 0.932122; 0.722769; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
92; 0.932122; 0.728347; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
93; 0.932122; 0.765721; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
94; 0.932122; 0.764611; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
95; 0.932122; 0.798493; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
96; 0.932122; 0.791453; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
97; 0.932122; 0.81799; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
98; 0.932122; 0.803228; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
99; 0.932122; 0.806459; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
100; 0.932122; 0.805194; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
101; 0.932122; 0.796667; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
102; 0.932122; 0.790263; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
103; 0.932122; 0.786973; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
104; 0.932122; 0.790272; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
